Diamond ID,GIA Report number,Shape,Size,Color,Clarity,Cut,Polish,Symmetry,Fluorescence,Lab,Ratio,Depth,Table,Measurements,Girdle,Culet,Treatment,Star Length,Pavilion,Crown,Shade,Inclusion,Brand,Rap Spec,Key To Symbols,Lab Comment,Member Comment,Vendor Stock number,$/ct,%Rap,Total,Cash: $/ct,Cash: %Rap,Cash: Total,Seller ID,Seller,City,State,Country,Notes,Last Updated,Location,Item Page,Rating,Availability,Diamond Type,videoLink,imageURL,certificateURL
164054088,636450441,Round,1.01,I,VS1,VG,EX,EX,None,IGI,,64.8,54.0,6.19-6.24x4.04,5.03%,None,-,,"41.64%, 39.8°","18%, 38.6°",None,Black:BT1. No Open. White:WC1. No Milky.,,-,"Crystal, Feather",-,No BGM Log In Website For Better Price : www.msureshco.diamonds .WhatsApp:+919769253631,N2401991,1568.0,-0.68,1583.68,,,,45110,M.SURESH COMPANY PRIVATE LTD,New Delhi,,India,No BGM Log In Website For Better Price : www.msureshco.diamonds .WhatsApp:+919769253631,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=636450441,100.0,M,,https://msureshco.com/v360/Version_5.0/imaged/N2401991/video.mp4,https://vidpicture.com/show_report.asp?Stock_ID=662547,https://s3.amazonaws.com/rap.certs/IGI/Certificates//636450441.pdf
163316809,220000177838,Round,2.01,I,VVS2,VG,EX,VG,Strong,HRD,,64.2,55.0,7.82-7.88x5.04,"TK-TK, 5.5%",None,-,,39.8°,"17%, 37.4°",Mixed,-,,-,-,-,,2213520242,3227.33,-0.707,6486.9333,,,,127437,SRK EXPORTS DMCC,Dubai,,UAE,,12-26-2024,UAE,https://my.hrdantwerp.com/?record_number=220000177838,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=D276F852-B83A-45D9-BF92-9DC4A747788B&nodescr=true&nodownload=true&mView=true,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/5/8/220000177838.pdf
164791369,2504428886,Cushion Modified,1.02,D,VS1,,EX,EX,Very Strong,GIA,1.013,67.7,60.0,5.65x5.58x3.78,"M-TK, Faceted",None,-,,-,-,None,Black:BT1. White:WT1. No Milky.,,-,"Crystal, Cloud, Pinpoint",An additional pinpoint is not shown.,No BGM - For final price & full inventory visit www.kirangems.com or contact your sales executive for further details.,100760106716,2100.0,-0.7,2142.0,,,,118455,Kiran Gems USA Inc.,New York,NY,USA,No BGM - For final price & full inventory visit www.kirangems.com or contact your sales executive for further details.,12-26-2024,USA,http://www.gia.edu/cs/Satellite?reportno=2504428886&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,https://photo.diamondasset.in/photo/Video.jsp?idv=2504428886&v=6,https://diamonds.kirangems.com/GemKOnline/DiaSearch/ImageZoom.jsp?ReportNo=2504428886&StoneNo=100760106716,https://certs.rapnet.com/UserFolders/118455/Certs/
153175113,571397216,Round,1.5,J,SI2,G,EX,G,None,IGI,,67.3,56.5,6.89-7.01x4.69,"STK-VTK, Faceted","None, Pointed",-,,-,-,None,No Milky.,,-,-,-,No bgm eyeclean...skype:sam.shah00019,1.50 jsi2 good,1428.0,-0.696,2142.0,,,,120830,SAM DIAM INDIA,Mumbai,,India,No bgm eyeclean...skype:sam.shah00019,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=571397216,,G,,,,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2023/4/4/571397216.pdf
163316813,240000190240,Heart,2.02,H,SI2,,EX,EX,None,HRD,0.899,61.8,62.0,7.65-8.51x5.26,"M-M, 5%",None,-,,41.25°,"14.5%, 39.26°",Mixed,-,,-,-,-,,7450360627,2002.6,-0.756,4045.252,,,,127437,SRK EXPORTS DMCC,Dubai,,UAE,,12-26-2024,UAE,https://my.hrdantwerp.com/?record_number=240000190240,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=0C35D077-BDFB-418B-AF2C-DC0C38D5049B&nodescr=true&nodownload=true&mView=true,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/8/5/240000190240.pdf
164021325,240000190752,Round,1.0,D,SI2,G,VG,VG,None,HRD,,64.2,59.0,6.17-6.18x3.96,"VTK-VTK, 6.5%",None,-,,"41.5%, 39.8°","16%, 37.7°",None,No Milky.,,-,-,-,NO BGM FIX PRICE  - SKYPE ID - SANJAY.D.PALADIYA & QQ ID - 3497029558 - For the best price click on www.pb.diamonds,DP-4,1445.6,-0.722,1445.6,,,,74727,PALADIYA BROTHERS & CO.,Mumbai,,India,NO BGM FIX PRICE  - SKYPE ID - SANJAY.D.PALADIYA & QQ ID - 3497029558 - For the best price click on www.pb.diamonds,12-26-2024,IND,https://my.hrdantwerp.com/?record_number=240000190752,93.0,G,,https://pbmedia-hme0aydmbyg8bjch.z01.azurefd.net/dim/hd/Vision360.html?d=DP-4,https://pb.diamonds/user/stone-detail/DP-4,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/7/31/240000190752.pdf
155780175,6471814098,Cushion Modified,0.9,H,VS1,,VG,EX,None,GIA,1.109,69.1,60.0,5.90x5.32x3.68,"STK-TK, Faceted",None,-,,-,-,Brown,No black. White:WT1. No Milky.,,-,"Crystal, Pinpoint",-,"www.kapugems.com, India Contact Person Hiren Bhadani (+91 8828404005) (QBC:7771,7772)",5496913,1189.63,-0.703,1070.667,,,,66444,KAPU GEMS LLP,Mumbai,,India,"www.kapugems.com, India Contact Person Hiren Bhadani (+91 8828404005) (QBC:7771,7772)",12-25-2024,IND,http://www.gia.edu/cs/Satellite?reportno=6471814098&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,,https://d3ala6utm5rxsh.cloudfront.net/videos/5496913/5496913.html,https://certs.rapnet.com/UserFolders/66444/Certs/
164987981,654415964,Round,2.0,J,SI2,VG,EX,VG,None,IGI,,64.7,57.0,7.76-7.88x5.08,5%,-,-,,"43%, 40.9°","16.5%, 37.8°",Green,No Milky.,,-,-,N/A,"MINOR TINGE,",445-99,1980.0,-0.7,3960.0,,,,71211,SHREE KRISHNA EXPORTS,Mumbai,,India,"MINOR TINGE,",12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=654415964,,G,,https://skrishna.co/vision360/vision360.html?d=445-99,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=445-99,https://s3.amazonaws.com/rap.certs/IGI/Certificates//654415964.pdf
165200977,6482419122,Oval,1.51,K,VVS2,,VG,G,Faint,GIA,1.321,76.3,61.0,7.36x5.57x4.25,"XTK-XTK, Faceted",Extremely Large,-,,-,-,,-,,-,"Cloud, Needle, Pinpoint, Indented Natural",-,,2216580262,1199.99,-0.745,1811.9849,,,,127437,SRK EXPORTS DMCC,Mumbai,,India,,12-26-2024,IND,http://www.gia.edu/cs/Satellite?reportno=6482419122&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=4B75E603-1953-4DCE-9F5D-4E57C25ED57D&nodescr=true&nodownload=true&mView=true,,https://certs.rapnet.com/UserFolders/127437/Certs/
164021330,240000190746,Round,1.1,E,SI2,G,VG,VG,Strong,HRD,,64.5,58.0,6.37-6.47x4.15,"TK-TK, 5.5%",None,-,,"43%, 40.8°","16%, 37.1°",None,No Milky.,,-,-,-,NO BGM FIX PRICE  - SKYPE ID - SANJAY.D.PALADIYA & QQ ID - 3497029558 - For the best price click on www.pb.diamonds,DP-1,1190.4,-0.752,1309.44,,,,74727,PALADIYA BROTHERS & CO.,Mumbai,,India,NO BGM FIX PRICE  - SKYPE ID - SANJAY.D.PALADIYA & QQ ID - 3497029558 - For the best price click on www.pb.diamonds,12-26-2024,IND,https://my.hrdantwerp.com/?record_number=240000190746,93.0,G,,https://pbmedia-hme0aydmbyg8bjch.z01.azurefd.net/dim/hd/Vision360.html?d=DP-1,https://pb.diamonds/user/stone-detail/DP-1,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/8/1/240000190746.pdf
165971027,667414302,Round,1.01,F,SI2,EX,EX,EX,Strong,IGI,,61.6,60.0,6.36-6.44x3.94,"M-STK, Faceted",-,-,,"43%, 40.7°","15%, 36.3°",,-,,-,-,-,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,RG-12198,1350.0,-0.7,1363.5,,,,92483,NEEL BHUPENDRABHAI SHAH,SURAT,,India,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=667414302,,G,,,https://v360.diamonds/c/46b65336-62de-44db-ac06-ac9179a9893d?m=i&a=RG-12198,https://s3.amazonaws.com/rap.certs/IGI/Certificates//667414302.pdf
164987984,654416420,Round,2.07,H,SI1,I,EX,EX,Strong,IGI,,62.5,56.0,8.11-8.17x5.09,3.9%,-,-,,"44%, 41.4°","14.5%, 34.2°",None,No Milky.,,-,-,IDEAL CUT ROUND BRILLIANT,NO BGM,559-1,3120.0,-0.7,6458.4,,,,71211,SHREE KRISHNA EXPORTS,Mumbai,,India,NO BGM,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=654416420,,G,,https://skrishna.co/vision360/vision360.html?d=559-1,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=559-1,http://www.igiworldwide.com/search_report.aspx
165971024,667414285,Round,1.11,G,SI2,EX,EX,EX,Strong,IGI,,62.0,59.0,6.57-6.61x4.08,"M-STK, Faceted",-,-,,"43%, 40.9°","15%, 35.8°",,-,,-,-,IDEAL CUT ROUND BRILLIANT,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,RG-12199,1333.0,-0.69,1479.63,,,,92483,NEEL BHUPENDRABHAI SHAH,SURAT,,India,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=667414285,,G,,,https://v360.diamonds/c/46b65336-62de-44db-ac06-ac9179a9893d?m=i&a=RG-12199,https://s3.amazonaws.com/rap.certs/IGI/Certificates//667414285.pdf
163316822,240000082448,Emerald,3.02,H,IF,,EX,VG,None,HRD,1.399,67.8,64.0,9.57x6.84x4.64,"M-M, 4%",None,-,,58.34°,"14.5%, 45.53°",,-,,-,-,minor graining,,5216060025,7333.12,-0.695,22146.0224,,,,127437,SRK EXPORTS DMCC,Dubai,,UAE,,12-26-2024,UAE,https://my.hrdantwerp.com/?record_number=240000082448,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=7FE2146B-0B4F-45EE-BC7F-4C9B01F5640A&nodescr=true&nodownload=true&mView=true,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/6/13/240000082448.pdf
165397583,7503837024,Cushion Modified,1.01,J,VVS2,,EX,EX,Strong,GIA,1.059,67.9,59.0,5.74x5.42x3.68,"M-TK, Faceted",None,-,,-,-,Very Light Brown,Black:BT0. White:WT0. No Milky.,,-,"Feather, Natural",-,Very Light Brown - For final price & full inventory visit www.kirangems.com or contact your sales executive for further details.,100760442531,1197.0,-0.685,1208.97,,,,62919,KIRAN GEMS PVT. LTD.,Mumbai,,India,Very Light Brown - For final price & full inventory visit www.kirangems.com or contact your sales executive for further details.,12-26-2024,IND,http://www.gia.edu/cs/Satellite?reportno=7503837024&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,https://photo.diamondasset.in/photo/Video.jsp?idv=7503837024&v=6,https://diamonds.kirangems.com/GemKOnline/DiaSearch/ImageZoom.jsp?ReportNo=7503837024&StoneNo=100760442531,https://certs.rapnet.com/UserFolders/62919/Certs/
160597080,625484135,Cushion Modified,2.01,I,SI1,VG,EX,EX,None,IGI,1.037,70.5,62.0,7.09x6.84x4.82,"M-STK, 2.9%, Faceted",-,-,,"51.5%, 36.5°","16%, 39.4°",None,No Milky.,,-,-,N/A,,49354,2465.0,-0.71,4954.65,,,,71791,D.NAVINCHANDRA EXPORTS PVT. LTD,,,India,,12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=625484135,,,,,http://app.dnavin.com/Account/dnapage?PacketNo=49354,https://s3.amazonaws.com/rap.certs/IGI/Certificates//625484135.pdf
164054105,636450448,Round,1.5,J,SI2,EX,EX,EX,Very Slight,IGI,,60.6,60.0,7.35-7.41x4.48,3.9%,None,-,,"43.8%, 41.2°","13%, 33°",None,"No black. No Open. White:WT3,WC0. No Milky.",,-,"Feather, Crystal, Cavity",IDEAL CUT ROUND BRILLIANT,"No BGM,NO BLACK Log In Website For Better Price : www.msureshco.diamonds .WhatsApp:+919769253631",B2402657,1386.5,-0.705,2079.75,,,,45110,M.SURESH COMPANY PRIVATE LTD,Mumbai,,India,"No BGM,NO BLACK Log In Website For Better Price : www.msureshco.diamonds .WhatsApp:+919769253631",12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=636450448,100.0,G,,https://msureshco.com/v360/Version_5.0/imaged/B2402657/video.mp4,https://vidpicture.com/show_report.asp?Stock_ID=662488,https://s3.amazonaws.com/rap.certs/IGI/Certificates//636450448.pdf
166085726,542221673,Round,1.0,I,VS2,EX,EX,EX,None,IGI,,63.2,57.5,6.29-6.34x3.99,-,-,-,,-,-,,-,,-,-,-,"NO BROWN NO MILKY WECHAT QQ ID-SR9429150687, SKYPE-9825204049",SR-2514,1383.75,-0.693,1383.75,,,,122053,S R Gems - Roshan Shah,SURAT,,India,"NO BROWN NO MILKY WECHAT QQ ID-SR9429150687, SKYPE-9825204049",12-24-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=542221673,,G,,,https://v360.diamonds/c/6d45a718-ddc0-4fd5-9f3b-80186f17e3f6?m=c&a=SR-2514,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2022/8/29/542221673.pdf
165971039,662435078,Round,1.0,G,SI2,EX,VG,VG,Strong,IGI,,63.4,59.0,6.25-6.33x3.99,"M-STK, Faceted",-,-,,"43%, 41°","15%, 36.4°",,-,,-,-,-,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,RG-12228,1290.0,-0.7,1290.0,,,,92483,NEEL BHUPENDRABHAI SHAH,SURAT,,India,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=662435078,,G,,,https://v360.diamonds/c/46b65336-62de-44db-ac06-ac9179a9893d?m=i&a=RG-12228,https://s3.amazonaws.com/rap.certs/IGI/Certificates//662435078.pdf
165200990,1497179315,Triangular,1.8,J,SI2,,EX,EX,Medium,GIA,1.188,49.9,63.0,8.42x7.09x4.20,"VTK-VTK, Polished",None,-,,-,-,,-,,-,"Twinning Wisp, Feather","Additional twinning wisps, pinpoints and surface graining are not shown.",,8217010418,1353.79,-0.692,2436.822,,,,127437,SRK EXPORTS DMCC,Mumbai,,India,,12-26-2024,IND,http://www.gia.edu/cs/Satellite?reportno=1497179315&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=3E092A0F-6320-4C31-AF4F-3A333B26D6B3&nodescr=true&nodownload=true&mView=true,,https://certs.rapnet.com/UserFolders/127437/Certs/
160121953,626406497,Oval,1.51,J,VVS2,,EX,EX,None,IGI,1.397,64.4,57.0,8.94x6.40x4.12,-,-,-,,-,-,,-,,-,-,-," JITU +91 98205 54159, WECHAT - parasjewels",RH-28,1740.0,-0.7,2627.4,,,,88868,PARAS JEWELS,,,India," JITU +91 98205 54159, WECHAT - parasjewels",12-25-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=626406497,,G,,,,https://s3.amazonaws.com/rap.certs/IGI/Certificates//626406497.pdf
153551968,560212949,Cushion Modified,0.9,J,VS2,VG,EX,EX,None,IGI,1.054,69.4,61.5,5.47x5.19x3.60,-,-,-,,"49.5%, 33.8°","14.5%, 37.8°",None,No Milky.,,-,-,-,NO BGM ,H-636,837.0,-0.701,753.3,,,,89930,SAMKIT RATNA,Mumbai,,India,NO BGM ,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=560212949,,G,,,https://workshop.360view.link/diamondview.aspx?d=0601245-H-636,https://s3.amazonaws.com/rap.certs/IGI/Certificates/2023/2/15/560212949.pdf
165971038,667414292,Round,1.0,J,SI2,EX,EX,VG,None,IGI,,62.0,59.0,6.33-6.38x3.94,"TN-M, Faceted",-,-,,"43%, 40.6°","15%, 36.2°",,-,,-,-,IDEAL CUT ROUND BRILLIANT,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,RG-12222,1024.0,-0.68,1024.0,,,,92483,NEEL BHUPENDRABHAI SHAH,SURAT,,India,JW-5140 Rahi 8347624799 / MIX TINGE / Free Ship Above 20k,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=667414292,,G,,,https://v360.diamonds/c/46b65336-62de-44db-ac06-ac9179a9893d?m=i&a=RG-12222,https://s3.amazonaws.com/rap.certs/IGI/Certificates//667414292.pdf
142443617,1439900527,Cushion Modified,1.01,J,SI1,,EX,VG,Medium,GIA,1.057,75.3,65.0,5.59x5.29x3.98,"TK-VTK, Faceted",None,-,,-,-,,No black.,,-,"Crystal, Cloud, Feather, Needle",Additional clouds are not shown. Pinpoints are not shown.,",,NO BLACK",51400,960.0,-0.68,969.6,,,,82206,JV EXPORTS,,,India,",,NO BLACK",12-26-2024,IND,http://www.gia.edu/cs/Satellite?reportno=1439900527&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,http://www.pkvdiam.com/vision/jv/51400/video.mp4,http://103.218.110.153/PKV?stockno=51400,https://certs.rapnet.com/UserFolders/82206/Certs/
157926502,230000067059,Cushion Modified,4.01,I,VS1,,EX,VG,None,HRD,1.059,69.7,62.0,8.94x8.44x5.88,M-M,-,-,,"49.5%, ","15.5%, ",None,No Milky.,,-,-,"(Skype id : ksb.jewels),whatsapp: +919819921254",NO BGM,1623,5945.0,-0.71,23839.45,,,,101003,KAUSHAMBI JEWELS,Mumbai,,India,NO BGM,12-25-2024,IND,https://my.hrdantwerp.com/?record_number=230000067059,,G,,,https://v360.diamonds/c/9509e469-5195-43d7-8a6b-569ca942dde9?m=i&a=1623,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2023/5/11/230000067059.pdf
162219110,,Pear,1.5,I,SI2,,EX,EX,None,HRD,1.55,63.3,62.0,9.92x6.40x4.05,M-M,None,-,,-,"13.5%, ",,"Black:BT1,BC1. Open:OT1,OC1. White:WT2,WC3. No Milky.",,-,-,-,I.A(SHADE) I.A(OPEN) [ WhatsApp +91 98333 98131 WhatsApp +1(332)273-9529 Login to our website www.sj.world for better price ],620721,1536.0,-0.68,2304.0,,,,125698,Shivam Jewels Inc,Mumbai,,India,I.A(SHADE) I.A(OPEN) [ WhatsApp +91 98333 98131 WhatsApp +1(332)273-9529 Login to our website www.sj.world for better price ],12-26-2024,IND,,,M,,,https://thnk.azureedge.net/detail/media/Video/XNO3fCC4uhINFPZgxYTiKw--,
158221417,220000091296,Round,1.5,J,SI2,F,VG,VG,Slight,HRD,,70.3,55.0,6.86-6.92x4.86,-,-,-,,-,-,,-,,-,-,-,"NO GM, SLIGHT BROWN, 100% EYE CLEAN",220000091296,1457.0,-0.69,2185.5,,,,73874,DHANERA DIAMONDS,Mumbai,,India,"NO GM, SLIGHT BROWN, 100% EYE CLEAN",12-25-2024,IND,https://my.hrdantwerp.com/?record_number=220000091296,,,,,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2022/6/9/220000091296.pdf
164054122,636450445,Round,1.0,I,VS1,VG,EX,EX,None,IGI,,64.9,54.0,6.17-6.22x4.03,5.49%,None,-,,"41.68%, 39.8°","18%, 38.2°",None,"Black:BT1. No Open. White:WT0,WC1. No Milky.",,-,"Crystal, Cloud, Feather",-,No BGM Log In Website For Better Price : www.msureshco.diamonds .WhatsApp:+919769253631,N2401712,1568.0,-0.68,1568.0,,,,45110,M.SURESH COMPANY PRIVATE LTD,New Delhi,,India,No BGM Log In Website For Better Price : www.msureshco.diamonds .WhatsApp:+919769253631,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=636450445,100.0,M,,https://msureshco.com/v360/Version_5.0/imaged/N2401712/video.mp4,https://vidpicture.com/show_report.asp?Stock_ID=662536,https://s3.amazonaws.com/rap.certs/IGI/Certificates//636450445.pdf
163316843,240000161754,Princess,1.5,H,SI1,,EX,VG,None,HRD,1.027,72.2,75.0,6.53x6.36x4.59,"TN-TN, 2.5%",None,-,,40.53°,"8.5%, 37.17°",,-,,-,-,-,,6449270096,1710.12,-0.724,2565.18,,,,127437,SRK EXPORTS DMCC,Dubai,,UAE,,12-26-2024,UAE,https://my.hrdantwerp.com/?record_number=240000161754,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=D081EAF9-1E14-439A-99CF-A24C13B9BEED&nodescr=true&nodownload=true&mView=true,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/6/27/240000161754.pdf
165201003,6472090494,Triangular,2.55,L,SI2,,EX,EX,None,GIA,1.103,45.8,71.0,9.50x8.61x4.36,"TK-VTK, Polished",None,-,,-,-,,-,,-,Twinning Wisp,"Additional twinning wisps, pinpoints and surface graining are not shown.",,1215370521,1338.58,-0.689,3413.379,,,,127437,SRK EXPORTS DMCC,Mumbai,,India,,12-26-2024,IND,http://www.gia.edu/cs/Satellite?reportno=6472090494&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=92DE1232-972D-4195-9F67-B794ADA621CD&nodescr=true&nodownload=true&mView=true,,https://certs.rapnet.com/UserFolders/127437/Certs/
165905517,601316615,Emerald,2.01,I,VVS2,VG,EX,EX,Faint,IGI,1.373,67.2,67.0,8.29x6.04x4.06,"M-STK, 4.1%, Polished",None,-,,"52.5%, 38.7°","11.5%, 27.7°",None,No Milky.,,-,-,N/A,   Contact:+91 9323216970 Kavin Shah;For More Option & Benifits Visit www.venusjewel.com;Price for Memo will be Higher,101570640I,,,,2810.0,-0.716,5648.1,51500,VENUS JEWEL,Mumbai,,India,   Contact:+91 9323216970 Kavin Shah;For More Option & Benifits Visit www.venusjewel.com;Price for Memo will be Higher,12-26-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=601316615,100.0,G,,https://d1g2oudknjs8jf.cloudfront.net/prodpolweb/voh_movie/front/f9ec7lii22.MP4?ODgzOTE=,,https://s3.amazonaws.com/rap.certs/IGI/Certificates//601316615.pdf
165332078,6502826882,Oval,1.5,M,SI2,,EX,VG,Faint,GIA,1.616,64.7,57.0,9.68x5.99x3.87,"TK-VTK, Faceted",None,-,,-,-,Faint Brown,No Milky.,,-,"Feather, Twinning Wisp, Cavity, Indented Natural, Natural","Additional twinning wisps, clouds, pinpoints and surface graining are not shown.","Skype:-SRD GEMS ,Whatsapp:- VAIBHAV ISMALIYA , +91 99090 41691 , +91 99202 95952,WeChat:- srdgems, SrdGems-Hk        QBC 8954,8959  (for Volume Adavntage call Us)",6201212,698.0,-0.732,1047.0,,,,113262,SHREE RAMDOOT GEMS LLP,Mumbai,,India,"Skype:-SRD GEMS ,Whatsapp:- VAIBHAV ISMALIYA , +91 99090 41691 , +91 99202 95952,WeChat:- srdgems, SrdGems-Hk        QBC 8954,8959  (for Volume Adavntage call Us)",12-26-2024,IND,http://www.gia.edu/cs/Satellite?reportno=6502826882&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,100.0,G,,,,https://certs.rapnet.com/UserFolders/113262/Certs/
158221422,230000086499,Cushion Modified,1.51,E,SI1,,EX,VG,None,HRD,1.026,69.4,63.0,6.33x6.17x4.28,-,-,-,,-,-,None,No Milky.,,-,-,-,"NO BGM, 100% EYE CLEAN",VA0223-1247,2204.0,-0.71,3328.04,,,,73874,DHANERA DIAMONDS,Mumbai,,India,"NO BGM, 100% EYE CLEAN",12-25-2024,IND,https://my.hrdantwerp.com/?record_number=230000086499,,,,,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2023/6/12/230000086499.pdf
163316846,240000172091,Round,2.01,G,SI1,EX,EX,EX,Strong,HRD,,62.3,57.0,8.05-8.08x5.02,"M-M, 4%",None,-,,41.2°,"15%, 34.5°",,-,Hearts and Arrows,-,-,-,,8217920368,3553.46,-0.683,7142.4546,,,,127437,SRK EXPORTS DMCC,Dubai,,UAE,,12-26-2024,UAE,https://my.hrdantwerp.com/?record_number=240000172091,100.0,G,,https://media.hdfiles.in:8520/hd.aspx?StoneId=08094274-AF3D-455A-A2A5-9727667A51AC&nodescr=true&nodownload=true&mView=true,,https://s3.amazonaws.com/rap.certs/HRD/Certificates/2024/7/9/240000172091.pdf
164381809,2225325264,Cushion Modified,5.03,D,VS1,,EX,VG,Strong,GIA,1.146,67.3,68.0,10.54x9.20x6.19,"STK-TK, Faceted",None,-,,-,-,None,No black. No Open. No White. No Milky.,,-,"Crystal, Feather, Cloud, Knot, Needle",Pinpoints are not shown.,No BGM 100% Eye Clean. Wechat / Skype : parekhmalav01,SSB-1,16245.0,-0.715,81712.35,,,,96905,GEMSTAR,Hong Kong,,Hong Kong,No BGM 100% Eye Clean. Wechat / Skype : parekhmalav01,12-24-2024,HK,http://www.gia.edu/cs/Satellite?reportno=2225325264&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,,,https://certs.rapnet.com/UserFolders/96905/Certs/
157795442,610309842,Round,1.5,G,SI2,EX,EX,EX,Slight,IGI,,62.5,62.0,7.21-7.26x4.53,-,-,-,,-,-,None,No Milky.,,-,-,-,"NO BGM,WECHAT-PARIN88811,SKYPE-PARIN88811",V 713,1882.0,-0.701,2823.0,,,,77656,K.K.EXPORTS,Mumbai,,India,"NO BGM,WECHAT-PARIN88811,SKYPE-PARIN88811",12-24-2024,IND,http://report.igi.org/index.php/reports/verify_your_report?r=610309842,,,,,https://v360.in/diamondview.aspx?cid=preet&d=V713,https://v360.in/diamondview.aspx?cid=preet&d=V713
163546225,2506277073,Cushion Modified,1.2,D,VVS2,,EX,VG,Very Strong,GIA,1.074,67.9,60.0,6.13x5.71x3.88,"STK-VTK, Faceted",None,-,,-,-,None,Black:BT0. White:WT1. No Milky.,,-,"Pinpoint, Cloud, Feather, Indented Natural",-,No BGM - For final price & full inventory visit www.kirangems.com or contact your sales executive for further details.,100760278139,2390.0,-0.698,2868.0,,,,62919,KIRAN GEMS PVT. LTD.,Mumbai,,India,No BGM - For final price & full inventory visit www.kirangems.com or contact your sales executive for further details.,12-26-2024,IND,http://www.gia.edu/cs/Satellite?reportno=2506277073&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,G,,https://photo.diamondasset.in/photo/Video.jsp?idv=2506277073&v=6,https://diamonds.kirangems.com/GemKOnline/DiaSearch/ImageZoom.jsp?ReportNo=2506277073&StoneNo=100760278139,https://certs.rapnet.com/UserFolders/62919/Certs/
